ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5056059;0;1;1;0;0;0;1;0;2;5;112500.0;6.459.544.001.587.980;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5056061;1;0;0;0;0;0;0;0;2;41;112500.0;31.584.495.232.619.400;25.708.946.795.622.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5056063;0;1;1;0;1;0;1;0;1;23;76500.0;6.422.308.466.292.940;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5056070;0;0;1;1;0;0;0;0;2;26;157500.0;3.850.866.205.329.330;2.151.994.907.492.960;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5056072;1;1;1;0;0;0;1;0;2;51;157500.0;6.794.937.609.944.070;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5056074;1;1;1;1;0;0;0;0;2;49;202500.0;5.319.205.733.177.270;98.153.966.200.538;State servant;Secondary / secondary special;Married;House / apartment;Other;0
5056075;0;0;1;0;0;0;0;0;2;60;247500.0;35.080.802.480.543.700;2.151.994.907.492.960;Working;Secondary / secondary special;Civil marriage;With parents;Other;1
5056076;0;1;0;0;0;0;0;2;4;10;144000.0;41.492.980.690.910.800;531.975.331.457.867;Working;Secondary / secondary special;Married;House / apartment;Cooking staff;0
5056077;1;1;1;0;0;0;0;0;2;35;90000.0;3.327.652.176.293.830;4.235.542.139.811.220;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5056079;0;0;1;0;0;1;0;0;1;45;126000.0;3.296.987.617.815.560;6.319.089.372.129.470;State servant;Secondary / secondary special;Single / not married;House / apartment;Core staff;0
5056081;1;1;1;0;0;0;0;0;1;42;261000.0;5.909.224.693.183.290;15.406.202.728.324.300;Working;Incomplete higher;Separated;House / apartment;Drivers;1
5056082;0;0;0;0;0;0;0;1;3;51;180000.0;31.841.858.491.276.300;10.319.171.509.339.600;Working;Higher education;Married;House / apartment;Laborers;1
5056084;0;0;1;0;0;0;0;3;5;36;180000.0;4.380.651.211.181.610;20.263.249.758.721.900;State servant;Higher education;Married;House / apartment;Core staff;0
5056095;0;0;1;0;1;0;1;0;2;52;112500.0;62.068.351.848.429.400;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5056102;0;1;0;0;0;0;0;1;3;52;405000.0;43.910.552.578.081.600;0.4298514000971957;Commercial associate;Incomplete higher;Married;House / apartment;Sales staff;1
5056103;0;0;1;0;0;0;0;0;1;36;117000.0;5.640.909.806.498.420;15.961.997.850.743;State servant;Secondary / secondary special;Single / not married;With parents;Core staff;0
5056111;0;0;0;0;1;1;0;2;4;38;99000.0;3.931.634.462.035.490;12.758.646.652.566.400;State servant;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5056117;1;1;1;1;1;0;0;0;2;31;270000.0;48.466.429.837.710.500;1.951.580.114.581.400;Commercial associate;Higher education;Married;House / apartment;Managers;0
5056122;0;0;1;0;0;0;1;0;2;24;67500.0;6.660.506.375.900.940;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5056127;1;0;1;0;0;0;0;0;2;33;117000.0;4.810.228.820.578.100;14.094.745.271.976.800;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5056130;0;0;1;0;0;0;0;0;1;28;135000.0;35.376.496.437.298.500;4.596.945.864.733.700;Commercial associate;Secondary / secondary special;Single / not married;With parents;Laborers;0
5056132;0;1;1;1;0;0;0;0;2;5;108000.0;5.496.895.897.930.820;3.201.160.872.570.960;Working;Secondary / secondary special;Married;House / apartment;Low-skill Laborers;0
5056134;1;1;1;0;1;0;0;0;2;38;202500.0;47.206.992.614.495.800;2.346.386.304.989.150;Working;Incomplete higher;Married;House / apartment;Security staff;0
5056142;1;1;0;0;0;0;0;0;2;38;157500.0;641.327.337.316.988;40.759.221.613.037.900;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5056151;1;1;1;0;0;0;0;0;2;56;180000.0;41.213.714.176.198;3.096.572.824.904.000;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;0
5056159;0;0;1;1;1;1;0;0;2;53;216000.0;4.946.576.589.526.130;17.842.939.964.544.100;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5056165;0;0;0;0;0;0;1;0;2;39;208350.0;5.961.792.507.717.470;0.0;Pensioner;Higher education;Married;House / apartment;Other;1
5056175;0;0;1;0;0;0;0;2;4;4;85500.0;27.600.840.537.451.100;0.6817388447401383;Working;Secondary / secondary special;Civil marriage;House / apartment;Sales staff;0
5056178;0;0;1;0;0;0;0;0;2;23;202500.0;2.645.639.540.852.990;0.5968637275234947;Commercial associate;Higher education;Married;House / apartment;Other;0
5056184;0;0;1;0;0;0;0;0;2;18;38700.0;4.831.036.913.831.220;2.559.669.260.833.550;Working;Secondary / secondary special;Married;House / apartment;Other;0
5056185;0;0;1;0;0;0;0;0;2;12;157500.0;38.659.246.938.677.700;5.757.818.435.696.830;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5056186;1;0;1;0;0;0;0;0;2;23;157500.0;27.466.683.094.108.700;21.766.360.705.558.600;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5056192;0;0;1;0;0;0;1;0;2;17;144000.0;5.462.124.478.942.070;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5056200;0;1;1;0;1;0;0;0;2;52;157500.0;599.163.569.409.365;40.959.088.824.548.000;Working;Higher education;Married;House / apartment;High skill tech staff;0
5056210;0;0;0;0;0;0;0;1;3;41;180000.0;2.949.821.009.329.410;7.096.654.962.114.210;Working;Secondary / secondary special;Married;With parents;Other;0
5056227;0;0;1;1;0;0;0;0;2;26;40500.0;3.485.081.829.195.670;13.514.308.986.495.200;Working;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5058244;0;0;1;1;1;0;0;0;2;8;90000.0;35.179.367.132.795.300;14.866.835.047.947.500;State servant;Higher education;Married;House / apartment;Core staff;0
5058254;1;0;1;0;0;1;0;1;3;12;157500.0;23.450.173.514.856.500;11.581.346.639.561.300;Working;Secondary / secondary special;Married;House / apartment;Core staff;1
5058257;1;0;0;0;0;0;0;1;3;21;225000.0;4.892.092.240.087.060;5.234.878.197.362.020;Commercial associate;Secondary / secondary special;Married;With parents;Drivers;0
5058270;0;0;1;0;0;0;0;0;2;14;135000.0;5.368.214.268.602.360;1.174.014.524.596.670;Working;Secondary / secondary special;Married;House / apartment;Low-skill Laborers;0
5058274;0;0;1;1;1;1;0;0;2;45;306000.0;407.866.006.831.078;9.404.710.569.005.520;Commercial associate;Higher education;Married;House / apartment;Other;0
5058290;0;0;1;0;1;1;0;0;1;10;288000.0;4.430.207.328.008.100;0.3203351198176554;Commercial associate;Secondary / secondary special;Widow;House / apartment;Private service staff;0
5058296;0;1;1;0;0;0;0;0;2;33;162000.0;4.880.045.449.256.310;4.654.441.911.880.460;State servant;Higher education;Married;House / apartment;Managers;0
5058298;0;0;1;0;0;0;1;0;1;6;135000.0;63.371.595.583.756;0.0;Pensioner;Secondary / secondary special;Single / not married;House / apartment;Other;0
5058305;0;0;1;1;1;0;0;0;2;9;103500.0;6.150.981.881.900.380;3.523.686.317.994.200;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5058307;1;1;1;0;0;0;0;0;1;6;202500.0;27.384.545.883.899.000;12.238.444.321.238.600;Working;Secondary / secondary special;Single / not married;House / apartment;Drivers;0
5058315;0;0;1;0;1;0;1;0;1;19;135000.0;5.668.562.667.269.000;0.0;Pensioner;Higher education;Separated;House / apartment;Other;1
5058316;0;0;1;0;0;0;0;0;2;30;247500.0;46.977.008.425.908.800;18.642.408.810.584.700;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5058321;1;1;1;0;0;0;0;0;2;12;180000.0;29.952.702.656.454.200;38.111.665.537.280.000;Working;Secondary / secondary special;Married;House / apartment;Other;0
5058322;0;0;1;0;1;0;1;0;2;36;49500.0;59.598.759.728.125.800;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058327;0;0;1;0;0;0;1;0;2;14;99000.0;58.867.738.557.259.900;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058335;0;0;1;1;0;0;0;0;2;42;63000.0;5.447.339.781.104.330;4.309.465.628.999.910;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5058345;0;0;1;0;0;0;1;0;1;55;99000.0;6.738.262.934.899.410;0.0;Pensioner;Higher education;Separated;House / apartment;Other;1
5058355;0;0;0;0;0;0;0;0;2;9;135000.0;27.072.424.485.102.300;5.560.689.131.193.650;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5058358;1;1;0;0;0;0;0;0;1;13;540000.0;2.874.528.566.637.230;4.728.365.401.069.150;Commercial associate;Secondary / secondary special;Single / not married;Rented apartment;Sales staff;0
5058362;0;0;1;0;1;0;1;0;2;3;157500.0;63.445.519.072.944.600;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058365;0;0;1;0;0;0;1;0;1;9;108000.0;5.879.929.088.208.510;0.0;Pensioner;Secondary / secondary special;Separated;House / apartment;Other;0
5058366;0;0;0;0;0;0;1;0;1;51;90000.0;5.510.037.851.564.370;0.0;Pensioner;Secondary / secondary special;Single / not married;Municipal apartment;Other;1
5058369;0;0;1;1;1;0;0;0;2;60;117000.0;4.782.575.959.807.520;0.9719569874809202;Working;Secondary / secondary special;Married;House / apartment;Other;0
5058373;0;0;1;0;0;0;0;1;3;19;225000.0;31.620.088.023.710.200;2.973.367.009.589.510;Working;Higher education;Married;House / apartment;Drivers;0
5058378;0;0;0;0;1;0;0;0;2;37;121500.0;4.935.351.170.797.480;2.505.732.492.795.880;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5058382;0;0;0;0;0;0;0;0;1;6;112500.0;25.821.200.982.908.600;0.39152070199935657;Working;Higher education;Single / not married;House / apartment;Core staff;0
5058383;1;0;1;0;0;0;1;0;2;14;166500.0;575.809.222.639.753;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5058390;0;0;1;0;0;0;0;0;2;10;81000.0;4.195.021.116.107.790;36.441.542.263.017.000;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5058392;0;0;1;0;1;0;1;0;1;36;112500.0;5.295.112.151.515.770;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5058393;1;0;1;0;0;0;1;0;2;11;121500.0;5.861.858.901.962.390;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5058396;0;0;1;1;1;0;0;0;2;56;54000.0;51.064.703.587.342.600;2.122.425.511.817.490;Working;Secondary / secondary special;Married;House / apartment;Other;0
5058405;1;1;1;0;0;0;0;0;2;56;247500.0;35.162.939.690.753.400;7.143.199.381.233.010;Working;Higher education;Married;House / apartment;Managers;0
5058411;1;1;0;0;0;0;0;0;1;18;270000.0;29.689.863.583.783.300;2.973.367.009.589.510;Working;Incomplete higher;Single / not married;With parents;Other;0
5058414;0;0;1;0;0;0;0;1;3;17;108000.0;38.407.359.494.034.700;897.212.126.190.134;State servant;Secondary / secondary special;Married;House / apartment;Core staff;0
5058428;0;1;0;0;0;0;0;1;3;27;315000.0;3.971.060.322.936.130;6.894.049.843.597.060;Commercial associate;Higher education;Married;House / apartment;Accountants;0
5058435;0;1;1;0;0;0;0;0;2;7;135000.0;57.279.752.493.206.500;0.30938349178970137;Commercial associate;Higher education;Married;House / apartment;Sales staff;0
5058441;0;1;1;0;0;0;1;3;4;4;90000.0;6.478.983.141.337.600;0.0;Pensioner;Secondary / secondary special;Single / not married;Co-op apartment;Other;0
5058450;0;0;1;0;0;0;0;0;2;43;85500.0;3.804.047.995.509.830;6.727.037.516.170.760;State servant;Secondary / secondary special;Married;House / apartment;Core staff;0
5058451;0;0;1;0;0;0;0;0;2;14;157500.0;4.754.649.308.336.240;6.642.162.398.954.110;Working;Higher education;Married;House / apartment;Managers;0
5058460;0;0;1;0;0;0;0;2;4;37;225000.0;34.185.506.889.258.500;497.203.912.469.113;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Laborers;1
5058468;1;0;1;0;0;0;0;1;3;42;157500.0;27.951.292.634.345.600;2.390.192.817.100.960;State servant;Secondary / secondary special;Married;House / apartment;Security staff;1
5058474;1;1;1;0;0;0;1;0;1;11;225000.0;5.664.455.806.758.520;0.0;Pensioner;Higher education;Separated;House / apartment;Other;0
5058484;1;0;0;0;0;0;0;0;1;11;270000.0;4.165.177.929.731.610;36.441.542.263.017.000;Working;Secondary / secondary special;Single / not married;House / apartment;Drivers;0
5058495;0;0;1;0;0;0;1;0;2;43;148500.0;6.235.309.417.715.620;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058513;1;0;1;0;0;0;0;1;3;2;180000.0;23.880.024.914.953.700;27.269.553.789.605.500;Commercial associate;Secondary / secondary special;Married;House / apartment;Drivers;0
5058515;0;0;0;0;1;0;0;0;2;37;81000.0;539.367.680.376.736;28.392.095.662.470.800;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5058521;0;0;1;1;1;0;0;0;2;55;405000.0;39.932.373.696.927.300;9.308.883.823.760.920;Commercial associate;Secondary / secondary special;Married;With parents;Laborers;0
5058526;0;0;1;0;0;0;1;0;2;47;112500.0;5.982.326.810.269.880;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058527;1;0;0;0;0;0;0;0;1;38;391500.0;25.303.736.558.587.700;13.908.567.595.501.600;Working;Secondary / secondary special;Single / not married;Municipal apartment;Sales staff;0
5058533;0;0;1;0;1;0;1;0;2;27;90000.0;5.894.439.995.345.550;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
5058541;1;1;1;0;1;0;1;0;2;27;135000.0;6.451.330.280.567.020;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5058547;0;0;1;0;0;0;0;0;1;13;225000.0;4.357.105.210.921.510;14.727.201.790.591.100;Commercial associate;Secondary / secondary special;Separated;House / apartment;Private service staff;0
5058549;0;0;1;0;0;0;0;0;1;30;135000.0;54.180.441.761.295.500;10.056.332.436.668.700;Working;Higher education;Single / not married;House / apartment;Managers;0
5058551;1;1;1;0;0;0;0;0;1;16;135000.0;27.099.803.555.172.200;3.225.254.454.232.460;Working;Higher education;Single / not married;House / apartment;Laborers;0
5058554;0;1;1;0;0;0;1;0;2;19;135000.0;6.351.122.884.111.240;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5061065;1;1;0;0;1;0;1;0;2;32;256500.0;59.995.756.244.139.100;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5061072;0;0;0;1;1;0;0;0;2;20;90000.0;4.210.900.976.748.320;0.4572304701670808;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;1
5061073;1;0;0;1;0;0;0;0;2;6;90000.0;53.485.013.381.520.400;0.7091179148100235;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5061074;1;1;0;1;0;0;0;0;2;23;157500.0;4.086.599.998.631.040;8.876.294.516.656.740;State servant;Secondary / secondary special;Married;House / apartment;Other;0
5061080;1;0;0;0;1;0;0;0;2;52;270000.0;2.938.869.381.301.460;6.874.884.494.548.140;Working;Higher education;Married;House / apartment;Other;1
5061083;0;0;0;1;0;0;0;0;1;19;157500.0;5.575.200.038.330.690;18.286.480.899.676.200;State servant;Secondary / secondary special;Widow;House / apartment;Cleaning staff;0
5061085;0;0;0;0;0;1;0;0;1;45;139500.0;25.963.572.147.272.000;2.124.615.837.423.080;Working;Secondary / secondary special;Single / not married;House / apartment;Core staff;0
5061086;0;1;0;1;0;0;0;3;5;43;135000.0;30.467.429.173.768.100;8.876.294.516.656.740;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5061094;0;0;1;0;0;1;0;1;3;34;180000.0;4.100.563.324.366.680;18.541.106.251.326.100;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5061099;1;1;1;0;0;0;0;0;1;30;112500.0;26.152.487.730.754.200;42.903.002.799.509.900;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Cooking staff;0
5061102;1;1;0;1;1;0;0;2;4;17;139500.0;35.562.674.113.773.700;4.375.175.397.167.630;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5061106;1;1;1;0;0;0;0;1;3;21;247500.0;43.179.531.407.215.700;10.959.841.748.974.900;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5061110;1;0;1;0;0;0;0;0;2;21;112500.0;5.478.004.339.582.600;15.291.210.634.030.800;Working;Higher education;Civil marriage;House / apartment;Security staff;0
5061120;0;0;1;0;0;0;0;1;3;42;324000.0;3.691.246.226.821.900;13.128.264.098.509.800;State servant;Higher education;Married;House / apartment;Managers;1
5061133;1;0;1;0;1;1;0;0;2;33;135000.0;52.329.616.624.571.300;7.709.946.131.679.630;State servant;Higher education;Married;House / apartment;Core staff;1
5061135;0;0;1;0;0;0;0;2;4;9;58500.0;38.954.940.895.432.400;1.629.054.669.158.160;Working;Higher education;Married;House / apartment;Core staff;0
5061139;0;1;1;0;0;0;1;0;2;18;90000.0;5.873.905.692.793.140;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5061148;1;1;1;1;0;0;0;0;2;56;225000.0;5.210.784.615.700.520;1.128.017.686.879.260;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5061151;1;1;1;0;1;0;0;3;5;55;202500.0;3.641.416.319.294.710;10.042.642.901.633.800;Working;Secondary / secondary special;Married;House / apartment;Other;0
5061178;1;1;1;0;0;0;0;0;2;53;135000.0;3.454.143.480.016.700;21.273.537.444.300.700;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5061187;0;0;1;0;0;1;0;1;3;5;180000.0;3.003.210.195.965.690;9.541.605.919.354.940;State servant;Higher education;Married;House / apartment;High skill tech staff;0
5061193;0;0;1;0;0;1;0;1;3;39;135000.0;3.166.937.034.983.600;17.933.290.895.774.700;Working;Secondary / secondary special;Civil marriage;With parents;Sales staff;0
5061201;0;0;1;0;1;0;1;0;1;3;49500.0;6.346.742.232.900.050;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;0
5061203;1;0;1;0;0;1;0;2;4;50;270000.0;29.856.875.911.209.600;5.128.099.824.089.470;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5061207;1;1;1;0;0;0;0;14;15;58;225000.0;4.860.880.100.207.390;462.432.493.480.359;Working;Secondary / secondary special;Separated;House / apartment;Drivers;0
5061212;1;1;1;0;1;1;0;0;1;18;112500.0;51.946.309.643.592.900;12.290.464.554.371.400;Working;Secondary / secondary special;Separated;House / apartment;Laborers;0
